t,bgx,bgy,bgz
40.81,-0.008574308843488013,-3.4858771455720564e-06,2.2488233080479632e-15
40.82,-0.008574303993240532,-3.4858866910200824e-06,2.2488229846693655e-15
40.83,-0.00857429917327777,-3.485896176866776e-06,2.2488226633099287e-15
40.84,-0.008574294383410631,-3.485905603484285e-06,2.248822343957045e-15
40.85,-0.0085742896234512,-3.4859149712424337e-06,2.2488220265981862e-15
40.86,-0.008574284893212733,-3.4859242805087372e-06,2.248821711220901e-15
40.87,-0.008574280192509654,-3.4859335316484157e-06,2.2488213978128167e-15
40.88,-0.008574275521157547,-3.485942725024409e-06,2.248821086361638e-15
40.89,-0.008574270878973144,-3.4859518609973915e-06,2.248820776855146e-15
40.9,-0.008574266265774325,-3.485960939925784e-06,2.2488204692811983e-15
40.910000000000004,-0.008574261681380103,-3.4859699621657714e-06,2.248820163627728e-15
40.92,-0.008574257125610626,-3.4859789280713125e-06,2.2488198598827435e-15
40.93,-0.00857425259828716,-3.4859878379941575e-06,2.2488195580343284e-15
40.94,-0.008574248099232091,-3.4859966922838594e-06,2.248819258070641e-15
40.95,-0.008574243628268913,-3.486005491287789e-06,2.2488189599799128e-15
40.96,-0.00857423918522222,-3.4860142353511483e-06,2.248818663750449e-15
40.97,-0.008574234769917704,-3.4860229248169835e-06,2.2488183693706283e-15
40.980000000000004,-0.008574230382182144,-3.486031560026199e-06,2.2488180768289015e-15
40.99,-0.0085742260218434,-3.486040141317571e-06,2.2488177861137917e-15
41.0,-0.008574221688730408,-3.486048669027759e-06,2.2488174972138933e-15
41.01,-0.008574217382673171,-3.4860571434913223e-06,2.2488172101178726e-15
41.02,-0.008574213103502756,-3.4860655650407303e-06,2.248816924814466e-15
41.03,-0.00857420885105128,-3.486073934006376e-06,2.2488166412924807e-15
41.04,-0.008574204625151913,-3.4860822507165905e-06,2.2488163595407934e-15
41.050000000000004,-0.008574200425638865,-3.486090515497654e-06,2.2488160795483504e-15
41.06,-0.00857419625234738,-3.4860987286738096e-06,2.2488158013041674e-15
41.07,-0.008574192105113733,-3.4861068905672764e-06,2.248815524797328e-15
41.08,-0.00857418798377522,-3.4861150014982604e-06,2.2488152500169844e-15
41.09,-0.008574183888170153,-3.4861230617849696e-06,2.2488149769523564e-15
41.1,-0.008574179818137852,-3.4861310717436243e-06,2.2488147055927314e-15
41.11,-0.008574175773518643,-3.4861390316884703e-06,2.2488144359274633e-15
41.12,-0.008574171754153849,-3.4861469419317916e-06,2.2488141679459722e-15
41.13,-0.00857416775988578,-3.4861548027839226e-06,2.248813901637745e-15
41.14,-0.008574163790557735,-3.4861626145532594e-06,2.248813636992334e-15
41.15,-0.00857415984601399,-3.4861703775462725e-06,2.248813373999357e-15
41.160000000000004,-0.00857415592609979,-3.486178092067519e-06,2.2488131126484958e-15
41.17,-0.008574152030661353,-3.4861857584196544e-06,2.248812852929497e-15
41.18,-0.008574148159545852,-3.4861933769034444e-06,2.2488125948321717e-15
41.19,-0.008574144312601418,-3.4862009478177768e-06,2.248812338346394e-15
41.2,-0.008574140489677124,-3.4862084714596726e-06,2.2488120834621014e-15
41.21,-0.008574136690622992,-3.486215948124299e-06,2.2488118301692947e-15
41.22,-0.008574132915289976,-3.4862233781049805e-06,2.2488115784580365e-15
41.230000000000004,-0.008574129163529964,-3.4862307616932087e-06,2.2488113283184516e-15
41.24,-0.008574125435195765,-3.486238099178656e-06,2.2488110797407264e-15
41.25,-0.008574121730141111,-3.4862453908491864e-06,2.248810832715109e-15
41.26,-0.008574118048220647,-3.4862526369908656e-06,2.2488105872319082e-15
41.27,-0.008574114389289922,-3.486259837887974e-06,2.248810343281493e-15
41.28,-0.00857411075320539,-3.4862669938230166e-06,2.2488101008542925e-15
41.29,-0.008574107139824401,-3.4862741050767344e-06,2.2488098599407964e-15
41.300000000000004,-0.008574103549005195,-3.486281171928115e-06,2.248809620531553e-15
41.31,-0.008574099980606896,-3.4862881946544055e-06,2.2488093826171696e-15
41.32,-0.00857409643448951,-3.48629517353112e-06,2.2488091461883126e-15
41.33,-0.008574092910513916,-3.4863021088320536e-06,2.248808911235706e-15
41.34,-0.00857408940854186,-3.4863090008292914e-06,2.248808677750133e-15
41.35,-0.008574085928435955,-3.48631584979322e-06,2.248808445722433e-15
41.36,-0.008574082470059669,-3.486322655992537e-06,2.248808215143503e-15
41.37,-0.008574079033277322,-3.486329419694262e-06,2.248807986004297e-15
41.38,-0.008574075617954084,-3.4863361411637494e-06,2.2488077582958257e-15
41.39,-0.008574072223955967,-3.486342820664694e-06,2.2488075320091554e-15
41.4,-0.008574068851149814,-3.4863494584591465e-06,2.2488073071354086e-15
41.410000000000004,-0.008574065499403307,-3.48635605480752e-06,2.248807083665763e-15
41.42,-0.008574062168584948,-3.4863626099686012e-06,2.2488068615914513e-15
41.43,-0.008574058858564064,-3.4863691241995622e-06,2.2488066409037614e-15
41.44,-0.008574055569210797,-3.486375597755969e-06,2.2488064215940353e-15
41.45,-0.008574052300396097,-3.486382030891791e-06,2.2488062036536687e-15
41.46,-0.008574049051991725,-3.486388423859413e-06,2.2488059870741116e-15
41.47,-0.008574045823870238,-3.486394776909643e-06,2.2488057718468673e-15
41.480000000000004,-0.00857404261590499,-3.4864010902917234e-06,2.2488055579634916e-15
41.49,-0.008574039427970128,-3.4864073642533406e-06,2.248805345415594e-15
41.5,-0.008574036259940583,-3.486413599040634e-06,2.2488051341948354e-15
41.51,-0.008574033111692067,-3.486419794898206e-06,2.2488049242929295e-15
41.52,-0.008574029983101068,-3.4864259520691318e-06,2.2488047157016414e-15
41.53,-0.008574026874044845,-3.4864320707949695e-06,2.2488045084127876e-15
41.54,-0.008574023784401426,-3.486438151315768e-06,2.2488043024182355e-15
41.550000000000004,-0.008574020714049595,-3.4864441938700785e-06,2.248804097709904e-15
41.56,-0.008574017662868898,-3.4864501986949613e-06,2.2488038942797616e-15
41.57,-0.008574014630739632,-3.4864561660259976e-06,2.2488036921198277e-15
41.58,-0.00857401161754284,-3.486462096097297e-06,2.248803491222171e-15
41.59,-0.008574008623160306,-3.4864679891415077e-06,2.24880329157891e-15
41.6,-0.008574005647474557,-3.4864738453898248e-06,2.2488030931822117e-15
41.61,-0.008574002690368853,-3.4864796650720006e-06,2.2488028960242933e-15
41.62,-0.008573999751727178,-3.486485448416352e-06,2.24880270009742e-15
41.63,-0.008573996831434245,-3.4864911956497708e-06,2.2488025053939048e-15
41.64,-0.008573993929375485,-3.486496906997732e-06,2.2488023119061094e-15
41.65,-0.008573991045437044,-3.4865025826843025e-06,2.2488021196264426e-15
41.660000000000004,-0.008573988179505781,-3.486508222932151e-06,2.2488019285473614e-15
41.67,-0.00857398533146926,-3.4865138279625545e-06,2.2488017386613688e-15
41.68,-0.008573982501215745,-3.4865193979954098e-06,2.2488015499610156e-15
41.69,-0.0085739796886342,-3.486524933249239e-06,2.2488013624388987e-15
41.7,-0.008573976893614286,-3.4865304339412016e-06,2.248801176087661e-15
41.71,-0.008573974116046344,-3.4865359002871e-06,2.2488009908999917e-15
41.72,-0.008573971355821407,-3.4865413325013893e-06,2.2488008068686257e-15
41.730000000000004,-0.008573968612831186,-3.486546730797186e-06,2.248800623986343e-15
41.74,-0.008573965886968068,-3.486552095386275e-06,2.2488004422459687e-15
41.75,-0.008573963178125112,-3.48655742647912e-06,2.248800261640373e-15
41.76,-0.008573960486196045,-3.48656272428487e-06,2.24880008216247e-15
41.77,-0.00857395781107526,-3.4865679890113676e-06,2.2487999038052187e-15
41.78,-0.008573955152657802,-3.4865732208651582e-06,2.2487997265616218e-15
41.79,-0.00857395251083938,-3.4865784200514978e-06,2.2487995504247257e-15
41.800000000000004,-0.008573949885516349,-3.48658358677436e-06,2.24879937538762e-15
41.81,-0.008573947276585711,-3.4865887212364453e-06,2.248799201443438e-15
41.82,-0.008573944683945116,-3.4865938236391888e-06,2.248799028585355e-15
41.83,-0.008573942107492847,-3.4865988941827675e-06,2.24879885680659e-15
41.84,-0.008573939547127827,-3.4866039330661084e-06,2.2487986861004038e-15
41.85,-0.008573937002749606,-3.4866089404868966e-06,2.248798516460099e-15
41.86,-0.008573934474258365,-3.486613916641583e-06,2.2487983478790205e-15
41.87,-0.008573931961554905,-3.486618861725391e-06,2.248798180350554e-15
41.88,-0.008573929464540648,-3.4866237759323264e-06,2.248798013868128e-15
41.89,-0.008573926983117632,-3.486628659455183e-06,2.24879784842521e-15
41.9,-0.008573924517188504,-3.48663351248555e-06,2.24879768401531e-15
41.910000000000004,-0.008573922066656523,-3.4866383352138216e-06,2.248797520631978e-15
41.92,-0.00857391963142555,-3.486643127829203e-06,2.2487973582688036e-15
41.93,-0.008573917211400045,-3.486647890519717e-06,2.248797196919417e-15
41.94,-0.008573914806485068,-3.486652623472214e-06,2.248797036577489e-15
41.95,-0.008573912416586268,-3.4866573268723758e-06,2.2487968772367283e-15
41.96,-0.008573910041609884,-3.4866620009047263e-06,2.248796718890884e-15
41.97,-0.008573907681462743,-3.4866666457526367e-06,2.2487965615337436e-15
41.980000000000004,-0.00857390533605225,-3.4866712615983333e-06,2.2487964051591338e-15
41.99,-0.00857390300528639,-3.4866758486229043e-06,2.24879624976092e-15
42.0,-0.008573900689073724,-3.4866804070063076e-06,2.2487960953330055e-15
42.01,-0.008573898387323382,-3.4866849369273774e-06,2.2487959418693315e-15
42.02,-0.008573896099945062,-3.4866894385638313e-06,2.2487957893638777e-15
42.03,-0.008573893826849026,-3.486693912092277e-06,2.2487956378106607e-15
42.04,-0.008573891567946095,-3.4866983576882196e-06,2.248795487203735e-15
42.050000000000004,-0.008573889323147649,-3.4867027755260685e-06,2.248795337537192e-15
42.06,-0.00857388709236562,-3.4867071657791437e-06,2.2487951888051596e-15
42.07,-0.00857388487551249,-3.4867115286196833e-06,2.248795041001803e-15
42.08,-0.008573882672501287,-3.48671586421885e-06,2.248794894121324e-15
42.09,-0.008573880483245583,-3.4867201727467374e-06,2.24879474815796e-15
42.1,-0.00857387830765949,-3.4867244543723777e-06,2.2487946031059844e-15
42.11,-0.008573876145657655,-3.486728709263747e-06,2.2487944589597062e-15
42.12,-0.008573873997155259,-3.4867329375877726e-06,2.248794315713471e-15
42.13,-0.008573871862068011,-3.4867371395103405e-06,2.2487941733616586e-15
42.14,-0.00857386974031215,-3.4867413151962995e-06,2.248794031898684e-15
42.15,-0.008573867631804432,-3.48674546480947e-06,2.248793891318998e-15
42.160000000000004,-0.008573865536462139,-3.4867495885126496e-06,2.248793751617085e-15
42.17,-0.008573863454203065,-3.4867536864676187e-06,2.248793612787464e-15
42.18,-0.00857386138494552,-3.4867577588351475e-06,2.2487934748246885e-15
42.19,-0.008573859328608322,-3.4867618057750034e-06,2.2487933377233464e-15
42.2,-0.008573857285110799,-3.4867658274459557e-06,2.2487932014780585e-15
42.21,-0.008573855254372778,-3.486769824005782e-06,2.2487930660834798e-15
42.22,-0.00857385323631459,-3.4867737956112746e-06,2.248792931534299e-15
42.230000000000004,-0.008573851230857065,-3.4867777424182477e-06,2.2487927978252366e-15
42.24,-0.008573849237921522,-3.486781664581542e-06,2.2487926649510475e-15
42.25,-0.008573847257429776,-3.4867855622550316e-06,2.2487925329065185e-15
42.26,-0.00857384528930413,-3.4867894355916298e-06,2.2487924016864694e-15
42.27,-0.008573843333467366,-3.4867932847432947e-06,2.248792271285752e-15
42.28,-0.008573841389842757,-3.486797109861036e-06,2.248792141699251e-15
42.29,-0.008573839458354049,-3.4868009110949205e-06,2.248792012921882e-15
42.300000000000004,-0.008573837538925466,-3.486804688594078e-06,2.2487918849485928e-15
42.31,-0.008573835631481706,-3.4868084425067063e-06,2.2487917577743627e-15
42.32,-0.008573833735947936,-3.4868121729800793e-06,2.248791631394203e-15
42.33,-0.00857383185224979,-3.4868158801605507e-06,2.2487915058031548e-15
42.34,-0.008573829980313369,-3.4868195641935598e-06,2.2487913809962912e-15
42.35,-0.00857382812006523,-3.4868232252236384e-06,2.248791256968716e-15
42.36,-0.008573826271432395,-3.4868268633944158e-06,2.2487911337155635e-15
42.37,-0.008573824434342337,-3.4868304788486246e-06,2.2487910112319974e-15
42.38,-0.008573822608722984,-3.486834071728106e-06,2.248790889513213e-15
42.39,-0.008573820794502713,-3.486837642173815e-06,2.248790768554435e-15
42.4,-0.008573818991610348,-3.4868411903258277e-06,2.248790648350918e-15
42.410000000000004,-0.008573817199975159,-3.4868447163233445e-06,2.2487905288979466e-15
42.42,-0.008573815419526856,-3.486848220304697e-06,2.2487904101908337e-15
42.43,-0.00857381365019559,-3.4868517024073533e-06,2.2487902922249226e-15
42.44,-0.008573811891911946,-3.4868551627679232e-06,2.248790174995585e-15
42.45,-0.008573810144606944,-3.486858601522163e-06,2.2487900584982222e-15
42.46,-0.008573808408212032,-3.4868620188049812e-06,2.2487899427282632e-15
42.47,-0.008573806682659089,-3.486865414750445e-06,2.2487898276811667e-15
42.480000000000004,-0.008573804967880417,-3.4868687894917837e-06,2.2487897133524187e-15
42.49,-0.008573803263808745,-3.486872143161395e-06,2.2487895997375342e-15
42.5,-0.008573801570377217,-3.4868754758908492e-06,2.2487894868320558e-15
42.51,-0.008573799887519397,-3.4868787878108962e-06,2.2487893746315536e-15
42.52,-0.008573798215169261,-3.4868820790514686e-06,2.248789263131626e-15
42.53,-0.008573796553261202,-3.4868853497416884e-06,2.248789152327899e-15
42.54,-0.00857379490173002,-3.4868886000098706e-06,2.2487890422160252e-15
42.550000000000004,-0.008573793260510922,-3.48689182998353e-06,2.248788932791685e-15
42.56,-0.008573791629539518,-3.4868950397893847e-06,2.2487888240505852e-15
42.57,-0.008573790008751825,-3.486898229553361e-06,2.24878871598846e-15
42.58,-0.008573788398084254,-3.4869013994005997e-06,2.2487886086010694e-15
42.59,-0.008573786797473617,-3.48690454945546e-06,2.248788501884201e-15
42.6,-0.008573785206857117,-3.4869076798415247e-06,2.2487883958336673e-15
42.61,-0.008573783626172353,-3.4869107906816044e-06,2.2487882904453083e-15
42.62,-0.008573782055357311,-3.486913882097744e-06,2.2487881857149895e-15
42.63,-0.008573780494350364,-3.486916954211225e-06,2.2487880816386017e-15
42.64,-0.008573778943090273,-3.4869200071425724e-06,2.248787978212062e-15
42.65,-0.008573777401516177,-3.486923041011559e-06,2.248787875431313e-15
42.660000000000004,-0.008573775869567599,-3.486926055937209e-06,2.248787773292322e-15
42.67,-0.008573774347184435,-3.486929052037804e-06,2.2487876717910823e-15
42.68,-0.00857377283430696,-3.486932029430886e-06,2.2487875709236114e-15
42.69,-0.008573771330875822,-3.4869349882332647e-06,2.2487874706859525e-15
42.7,-0.00857376983683204,-3.486937928561019e-06,2.2487873710741726e-15
42.71,-0.008573768352116996,-3.486940850529504e-06,2.2487872720843643e-15
42.72,-0.008573766876672443,-3.4869437542533545e-06,2.2487871737126434e-15
42.730000000000004,-0.008573765410440498,-3.486946639846488e-06,2.2487870759551513e-15
42.74,-0.008573763953363636,-3.486949507422113e-06,2.2487869788080522e-15
42.75,-0.008573762505384695,-3.486952357092729e-06,2.248786882267535e-15
42.76,-0.008573761066446866,-3.4869551889701347e-06,2.2487867863298126e-15
42.77,-0.008573759636493698,-3.48695800316543e-06,2.2487866909911207e-15
42.78,-0.008573758215469091,-3.4869607997890205e-06,2.248786596247719e-15
42.79,-0.008573756803317296,-3.486963578950624e-06,2.248786502095891e-15
42.800000000000004,-0.00857375539998291,-3.486966340759272e-06,2.2487864085319423e-15
42.81,-0.00857375400541088,-3.4869690853233157e-06,2.248786315552203e-15
42.82,-0.008573752619546491,-3.4869718127504293e-06,2.2487862231530245e-15
42.83,-0.008573751242335375,-3.4869745231476152e-06,2.2487861313307822e-15
42.84,-0.008573749873723502,-3.4869772166212074e-06,2.248786040081874e-15
42.85,-0.008573748513657177,-3.486979893276876e-06,2.2487859494027194e-15
42.86,-0.008573747162083043,-3.4869825532196314e-06,2.2487858592897613e-15
42.87,-0.008573745818948075,-3.486985196553828e-06,2.248785769739464e-15
42.88,-0.00857374448419958,-3.486987823383169e-06,2.248785680748315e-15
42.89,-0.008573743157785191,-3.4869904338107102e-06,2.2487855923128226e-15
42.9,-0.008573741839652873,-3.4869930279388636e-06,2.248785504429517e-15
42.910000000000004,-0.00857374052975091,-3.4869956058694017e-06,2.2487854170949507e-15
42.92,-0.008573739228027915,-3.4869981677034618e-06,2.2487853303056975e-15
42.93,-0.008573737934432817,-3.487000713541549e-06,2.248785244058352e-15
42.94,-0.008573736648914866,-3.487003243483542e-06,2.2487851583495315e-15
42.95,-0.00857373537142363,-3.4870057576286952e-06,2.2487850731758725e-15
42.96,-0.00857373410190899,-3.487008256075643e-06,2.248784988534034e-15
42.97,-0.00857373284032114,-3.487010738922405e-06,2.248784904420695e-15
42.980000000000004,-0.008573731586610586,-3.4870132062663873e-06,2.248784820832556e-15
42.99,-0.008573730340728142,-3.4870156582043887e-06,2.2487847377663374e-15
43.0,-0.00857372910262493,-3.4870180948326038e-06,2.2487846552187805e-15
43.01,-0.008573727872252376,-3.4870205162466256e-06,2.2487845731866464e-15
43.02,-0.008573726649562212,-3.487022922541451e-06,2.2487844916667174e-15
43.03,-0.008573725434506468,-3.487025313811484e-06,2.248784410655795e-15
43.04,-0.008573724227037475,-3.487027690150538e-06,2.2487843301507007e-15
43.050000000000004,-0.008573723027107863,-3.487030051651842e-06,2.2487842501482765e-15
43.06,-0.008573721834670554,-3.487032398408042e-06,2.248784170645384e-15
43.07,-0.008573720649678769,-3.4870347305112054e-06,2.2487840916389038e-15
43.08,-0.008573719472086018,-3.4870370480528256e-06,2.2487840131257362e-15
43.09,-0.008573718301846101,-3.487039351123824e-06,2.248783935102801e-15
43.1,-0.008573717138913108,-3.487041639814554e-06,2.2487838575670377e-15
43.11,-0.008573715983241414,-3.487043914214806e-06,2.248783780515404e-15
43.12,-0.008573714834785681,-3.487046174413809e-06,2.248783703944877e-15
43.13,-0.00857371369350085,-3.4870484205002345e-06,2.248783627852453e-15
43.14,-0.00857371255934215,-3.487050652562201e-06,2.2487835522351466e-15
43.15,-0.008573711432265083,-3.4870528706872766e-06,2.248783477089991e-15
43.160000000000004,-0.008573710312225433,-3.4870550749624826e-06,2.2487834024140382e-15
43.17,-0.008573709199179259,-3.4870572654742973e-06,2.2487833282043585e-15
43.18,-0.008573708093082893,-3.487059442308658e-06,2.2487832544580408e-15
43.19,-0.00857370699389294,-3.4870616055509665e-06,2.2487831811721917e-15
43.2,-0.00857370590156628,-3.487063755286091e-06,2.248783108343936e-15
43.21,-0.008573704816060054,-3.487065891598369e-06,2.2487830359704165e-15
43.22,-0.00857370373733168,-3.4870680145716132e-06,2.248782964048794e-15
43.230000000000004,-0.008573702665338835,-3.4870701242891115e-06,2.2487828925762467e-15
43.24,-0.008573701600039464,-3.487072220833632e-06,2.2487828215499706e-15
43.25,-0.008573700541391772,-3.4870743042874262e-06,2.248782750967179e-15
43.26,-0.008573699489354228,-3.487076374732232e-06,2.2487826808251033e-15
43.27,-0.008573698443885556,-3.487078432249277e-06,2.2487826111209916e-15
43.28,-0.008573697404944743,-3.4870804769192814e-06,2.248782541852109e-15
43.29,-0.008573696372491026,-3.4870825088224615e-06,2.248782473015738e-15
43.300000000000004,-0.008573695346483903,-3.487084528038533e-06,2.2487824046091784e-15
43.31,-0.008573694326883121,-3.4870865346467136e-06,2.248782336629746e-15
43.32,-0.008573693313648678,-3.487088528725726e-06,2.2487822690747737e-15
43.33,-0.008573692306740825,-3.487090510353802e-06,2.2487822019416117e-15
43.34,-0.008573691306120056,-3.4870924796086846e-06,2.248782135227626e-15
43.35,-0.008573690311747118,-3.4870944365676317e-06,2.2487820689301995e-15
43.36,-0.008573689323582998,-3.4870963813074183e-06,2.248782003046731e-15
43.37,-0.008573688341588928,-3.4870983139043404e-06,2.2487819375746356e-15
43.38,-0.008573687365726385,-3.4871002344342173e-06,2.248781872511345e-15
43.39,-0.00857368639595708,-3.487102142972395e-06,2.2487818078543065e-15
43.4,-0.00857368543224297,-3.4871040395937493e-06,2.2487817436009835e-15
43.410000000000004,-0.008573684474546246,-3.4871059243726885e-06,2.2487816797488554e-15
43.42,-0.008573683522829336,-3.4871077973831556e-06,2.248781616295417e-15
43.43,-0.008573682577054901,-3.487109658698633e-06,2.248781553238179e-15
43.44,-0.008573681637185838,-3.487111508392143e-06,2.2487814905746674e-15
43.45,-0.008573680703185274,-3.487113346536253e-06,2.2487814283024238e-15
43.46,-0.008573679775016566,-3.487115173203077e-06,2.248781366419005e-15
43.47,-0.0085736788526433,-3.487116988464278e-06,2.2487813049219836e-15
43.480000000000004,-0.008573677936029289,-3.487118792391073e-06,2.2487812438089466e-15
43.49,-0.008573677025138574,-3.487120585054233e-06,2.2487811830774967e-15
43.5,-0.008573676119935418,-3.487122366524088e-06,2.248781122725251e-15
43.51,-0.008573675220384309,-3.4871241368705283e-06,2.248781062749842e-15
43.52,-0.008573674326449955,-3.487125896163008e-06,2.2487810031489166e-15
43.53,-0.008573673438097286,-3.4871276444705475e-06,2.2487809439201366e-15
43.54,-0.00857367255529145,-3.487129381861736e-06,2.2487808850611786e-15
43.550000000000004,-0.00857367167799781,-3.487131108404735e-06,2.248780826569733e-15
43.56,-0.008573670806181953,-3.4871328241672798e-06,2.2487807684435053e-15
43.57,-0.008573669939809672,-3.487134529216683e-06,2.248780710680215e-15
43.58,-0.00857366907884698,-3.4871362236198378e-06,2.248780653277596e-15
43.59,-0.0085736682232601,-3.487137907443218e-06,2.2487805962333964e-15
43.6,-0.008573667373015462,-3.4871395807528836e-06,2.248780539545378e-15
43.61,-0.008573666528079714,-3.4871412436144816e-06,2.248780483211317e-15
43.62,-0.008573665688419704,-3.4871428960932492e-06,2.248780427229003e-15
43.63,-0.008573664854002492,-3.4871445382540163e-06,2.2487803715962405e-15
43.64,-0.008573664024795343,-3.487146170161208e-06,2.248780316310846e-15
43.65,-0.008573663200765724,-3.487147791878848e-06,2.248780261370651e-15
43.660000000000004,-0.008573662381881307,-3.487149403470558e-06,2.2487802067735e-15
43.67,-0.008573661568109967,-3.4871510049995645e-06,2.248780152517251e-15
43.68,-0.008573660759419777,-3.4871525965286987e-06,2.2487800985997757e-15
43.69,-0.008573659955779012,-3.4871541781203992e-06,2.2487800450189585e-15
43.7,-0.008573659157156141,-3.487155749836715e-06,2.2487799917726973e-15
43.71,-0.008573658363519835,-3.487157311739307e-06,2.2487799388589035e-15
43.72,-0.008573657574838958,-3.487158863889452e-06,2.2487798862755008e-15
43.730000000000004,-0.008573656791082566,-3.487160406348044e-06,2.2487798340204263e-15
43.74,-0.008573656012219913,-3.4871619391755966e-06,2.2487797820916302e-15
43.75,-0.008573655238220443,-3.4871634624322452e-06,2.248779730487075e-15
43.76,-0.008573654469053789,-3.48716497617775e-06,2.248779679204736e-15
43.77,-0.008573653704689776,-3.487166480471499e-06,2.248779628242602e-15
43.78,-0.008573652945098416,-3.4871679753725075e-06,2.248779577598673e-15
43.79,-0.008573652190249909,-3.487169460939424e-06,2.2487795272709624e-15
43.800000000000004,-0.00857365144011464,-3.48717093723053e-06,2.2487794772574958e-15
43.81,-0.008573650694663182,-3.487172404303743e-06,2.2487794275563108e-15
43.82,-0.008573649953866287,-3.4871738622166195e-06,2.2487793781654578e-15
43.83,-0.008573649217694894,-3.4871753110263556e-06,2.248779329082999e-15
43.84,-0.008573648486120121,-3.4871767507897913e-06,2.2487792803070085e-15
43.85,-0.008573647759113267,-3.4871781815634114e-06,2.248779231835573e-15
43.86,-0.00857364703664581,-3.4871796034033474e-06,2.248779183666791e-15
43.87,-0.008573646318689405,-3.4871810163653812e-06,2.248779135798773e-15
43.88,-0.008573645605215887,-3.487182420504946e-06,2.2487790882296403e-15
43.89,-0.008573644896197264,-3.487183815877129e-06,2.2487790409575273e-15
43.9,-0.008573644191605721,-3.487185202536673e-06,2.2487789939805787e-15
43.910000000000004,-0.008573643491413614,-3.4871865805379793e-06,2.2487789472969524e-15
43.92,-0.008573642795593474,-3.4871879499351096e-06,2.2487789009048164e-15
43.93,-0.008573642104118002,-3.4871893107817883e-06,2.2487788548023505e-15
43.94,-0.00857364141696007,-3.4871906631314036e-06,2.2487788089877464e-15
43.95,-0.008573640734092721,-3.487192007037011e-06,2.2487787634592064e-15
43.96,-0.008573640055489164,-3.487193342551334e-06,2.2487787182149447e-15
43.97,-0.008573639381122777,-3.4871946697267685e-06,2.248778673253186e-15
43.980000000000004,-0.008573638710967101,-3.4871959886153814e-06,2.248778628572166e-15
43.99,-0.008573638044995845,-3.487197299268915e-06,2.2487785841701326e-15
44.0,-0.008573637383182883,-3.487198601738789e-06,2.2487785400453434e-15
44.01,-0.008573636725502251,-3.487199896076102e-06,2.2487784961960675e-15
44.02,-0.008573636071928147,-3.487201182331633e-06,2.2487784526205842e-15
44.03,-0.008573635422434929,-3.4872024605558445e-06,2.2487784093171842e-15
44.04,-0.008573634776997116,-3.4872037307988834e-06,2.2487783662841686e-15
44.050000000000004,-0.008573634135589387,-3.487204993110584e-06,2.2487783235198494e-15
44.06,-0.008573633498186578,-3.4872062475404694e-06,2.2487782810225485e-15
44.07,-0.008573632864763682,-3.487207494137753e-06,2.2487782387905987e-15
44.08,-0.008573632235295848,-3.4872087329513414e-06,2.2487781968223434e-15
44.09,-0.008573631609758383,-3.4872099640298354e-06,2.248778155116136e-15
44.1,-0.008573630988126744,-3.4872111874215326e-06,2.24877811367034e-15
44.11,-0.008573630370376544,-3.487212403174429e-06,2.2487780724833296e-15
44.12,-0.008573629756483549,-3.487213611336221e-06,2.248778031553489e-15
44.13,-0.008573629146423671,-3.487214811954307e-06,2.2487779908792125e-15
44.14,-0.008573628540172979,-3.4872160050757897e-06,2.2487779504589043e-15
44.15,-0.008573627937707688,-3.4872171907474775e-06,2.2487779102909787e-15
44.160000000000004,-0.008573627339004162,-3.4872183690158864e-06,2.2487778703738595e-15
44.17,-0.008573626744038913,-3.4872195399272424e-06,2.248777830705981e-15
44.18,-0.0085736261527886,-3.4872207035274826e-06,2.248777791285787e-15
44.19,-0.008573625565230027,-3.487221859862257e-06,2.2487777521117308e-15
44.2,-0.008573624981340141,-3.4872230089769312e-06,2.2487777131822754e-15
44.21,-0.008573624401096037,-3.4872241509165866e-06,2.2487776744958937e-15
44.22,-0.008573623824474949,-3.487225285726024e-06,2.248777636051068e-15
44.230000000000004,-0.008573623251454257,-3.4872264134497646e-06,2.24877759784629e-15
44.24,-0.00857362268201148,-3.4872275341320503e-06,2.248777559880061e-15
44.25,-0.008573622116124276,-3.487228647816848e-06,2.2487775221508915e-15
44.26,-0.008573621553770446,-3.48722975454785e-06,2.248777484657301e-15
44.27,-0.008573620994927927,-3.487230854368475e-06,2.2487774473978187e-15
44.28,-0.008573620439574796,-3.4872319473218715e-06,2.248777410370983e-15
44.29,-0.008573619887689262,-3.4872330334509177e-06,2.248777373575341e-15
44.300000000000004,-0.008573619339249676,-3.4872341127982247e-06,2.2487773370094495e-15
44.31,-0.008573618794234522,-3.4872351854061378e-06,2.2487773006718735e-15
44.32,-0.008573618252622418,-3.4872362513167367e-06,2.2487772645611878e-15
44.33,-0.008573617714392114,-3.48723731057184e-06,2.2487772286759754e-15
44.34,-0.008573617179522494,-3.487238363213003e-06,2.2487771930148287e-15
44.35,-0.008573616647992575,-3.487239409281524e-06,2.2487771575763483e-15
44.36,-0.008573616119781505,-3.4872404488184422e-06,2.248777122359144e-15
44.37,-0.00857361559486856,-3.48724148186454e-06,2.2487770873618345e-15
44.38,-0.008573615073233147,-3.4872425084603466e-06,2.2487770525830465e-15
44.39,-0.008573614554854801,-3.4872435286461364e-06,2.2487770180214157e-15
44.4,-0.008573614039713186,-3.487244542461934e-06,2.248776983675586e-15
44.410000000000004,-0.00857361352778809,-3.487245549947513e-06,2.2487769495442104e-15
